qid,sample_origin,image_id,city,lon,lat,year_month_x,image_filename_original,source_image_path,streetclip_cluster_k25,distance_to_cluster_center_x,distance_layer,cluster_name_cn,questionnaire_image_filename,questionnaire_image_path,original_08B_image_id,replacement_detected,reported_replaced_by_user,reported_vs_detected,final_checked_image_filename,final_checked_image_path,sha256,year_month_y,image_filename,image_path,streetclip_source_path,distance_to_cluster_center_y,resolved_source_image_path,source_sha256,08D_flat_filename,08D_flat_path,final_image_filename,final_image_path,final_freeze_status,final_freeze_source_08D_run
Q152,existing_300,CQ_677050,chongqing,106.516756,29.580284,202210,cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677050_106.516756_29.580284.jpg,0,0.2484277784824371,middle,开敞混合主干路/绿化背景道路,Q152__cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q152__cq_677050_106.516756_29.580284.jpg,CQ_677050,False,False,not_applicable_existing_300,Q152__Q152_cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q152__Q152_cq_677050_106.516756_29.580284.jpg,,202210,cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_677050_106.516756_29.580284.jpg,0.2484277784824371,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q152__Q152_cq_677050_106.516756_29.580284.jpg,3f451b322e27f90b1b9afe761ce01cf3ba10ab19a30764425ccf3d6c724a82db,Q152__cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q152__cq_677050_106.516756_29.580284.jpg,Q152__cq_677050_106.516756_29.580284.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q152__cq_677050_106.516756_29.580284.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q153,existing_300,CQ_3307560,chongqing,106.486728,29.596466,201907,cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3307560_106.486728_29.596466.jpg,0,0.2232847362756729,center,开敞混合主干路/绿化背景道路,Q153__cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q153__cq_3307560_106.486728_29.596466.jpg,CQ_3307560,False,False,not_applicable_existing_300,Q153__Q153_cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q153__Q153_cq_3307560_106.486728_29.596466.jpg,,201907,cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3307560_106.486728_29.596466.jpg,0.2232847362756729,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q153__Q153_cq_3307560_106.486728_29.596466.jpg,ba887c230bb9f097c1d0667f84e8c14a7a371f144afe059d81cb2f57a7a06d19,Q153__cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q153__cq_3307560_106.486728_29.596466.jpg,Q153__cq_3307560_106.486728_29.596466.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q153__cq_3307560_106.486728_29.596466.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q154,existing_300,CQ_604294,chongqing,106.453325,29.518473,201907,cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604294_106.453325_29.518473.jpg,0,0.3193909823894501,edge,开敞混合主干路/绿化背景道路,Q154__cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q154__cq_604294_106.453325_29.518473.jpg,CQ_604294,False,False,not_applicable_existing_300,Q154__Q154_cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q154__Q154_cq_604294_106.453325_29.518473.jpg,,201907,cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_604294_106.453325_29.518473.jpg,0.3193909823894501,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q154__Q154_cq_604294_106.453325_29.518473.jpg,f5f5bc8a9787c0a97dc1ec68818a6da7a4b7ce27eeaa8942151695fc7d7134c6,Q154__cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q154__cq_604294_106.453325_29.518473.jpg,Q154__cq_604294_106.453325_29.518473.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q154__cq_604294_106.453325_29.518473.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q155,existing_300,CQ_2436449,chongqing,106.550457,29.501851,201710,cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2436449_106.550457_29.501851.jpg,0,0.2640696167945862,middle,开敞混合主干路/绿化背景道路,Q155__cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q155__cq_2436449_106.550457_29.501851.jpg,CQ_2436449,False,False,not_applicable_existing_300,Q155__Q155_cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q155__Q155_cq_2436449_106.550457_29.501851.jpg,,201710,cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2436449_106.550457_29.501851.jpg,0.2640696167945862,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q155__Q155_cq_2436449_106.550457_29.501851.jpg,4fd3b0ad84e26fe24cf5aa44723f67b4af4971fbebaa201390f8136de8edda74,Q155__cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q155__cq_2436449_106.550457_29.501851.jpg,Q155__cq_2436449_106.550457_29.501851.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q155__cq_2436449_106.550457_29.501851.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q156,existing_300,CQ_3394645,chongqing,106.568598,29.48804,201907,cq_3394645_106.568598_29.488040.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3394645_106.568598_29.488040.jpg,0,0.3570500016212463,edge,开敞混合主干路/绿化背景道路,Q156__cq_3394645_106.568598_29.48804.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q156__cq_3394645_106.568598_29.48804.jpg,CQ_3394645,False,False,not_applicable_existing_300,Q156__Q156_cq_3394645_106.568598_29.488040.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q156__Q156_cq_3394645_106.568598_29.488040.jpg,,201907,cq_3394645_106.568598_29.488040.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3394645_106.568598_29.488040.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3394645_106.568598_29.488040.jpg,0.3570500016212463,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q156__Q156_cq_3394645_106.568598_29.488040.jpg,9431b5501d9fd42073d508867b9025cc03fa04a84e5a9d2fe21f85a94977e4b1,Q156__cq_3394645_106.568598_29.48804.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q156__cq_3394645_106.568598_29.48804.jpg,Q156__cq_3394645_106.568598_29.48804.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q156__cq_3394645_106.568598_29.48804.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q157,existing_300,CQ_681395,chongqing,106.519933,29.596233,202210,cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_681395_106.519933_29.596233.jpg,1,0.2764109075069427,center,高架桥下/立交桥下遮蔽空间,Q157__cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q157__cq_681395_106.519933_29.596233.jpg,CQ_681395,False,False,not_applicable_existing_300,Q157__Q157_cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q157__Q157_cq_681395_106.519933_29.596233.jpg,,202210,cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_681395_106.519933_29.596233.jpg,0.2764109075069427,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q157__Q157_cq_681395_106.519933_29.596233.jpg,50bcf76f1ddd79cc1e31ec5b2711b83ba8e592e0f0c0583be8a335f0d275fc3d,Q157__cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q157__cq_681395_106.519933_29.596233.jpg,Q157__cq_681395_106.519933_29.596233.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q157__cq_681395_106.519933_29.596233.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q158,existing_300,CQ_2432667,chongqing,106.519462,29.529151,202210,cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2432667_106.519462_29.529151.jpg,1,0.2315807938575745,center,高架桥下/立交桥下遮蔽空间,Q158__cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q158__cq_2432667_106.519462_29.529151.jpg,CQ_2432667,False,False,not_applicable_existing_300,Q158__Q158_cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q158__Q158_cq_2432667_106.519462_29.529151.jpg,,202210,cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2432667_106.519462_29.529151.jpg,0.2315807938575745,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q158__Q158_cq_2432667_106.519462_29.529151.jpg,ff5dc0ac806d1dd9ad08e093d9a5f6ac0f5a6bdf7085f82bc7bc1cb5845134eb,Q158__cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q158__cq_2432667_106.519462_29.529151.jpg,Q158__cq_2432667_106.519462_29.529151.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q158__cq_2432667_106.519462_29.529151.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q159,existing_300,CQ_2423635,chongqing,106.473754,29.474413,201610,cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423635_106.473754_29.474413.jpg,1,0.3105490505695343,middle,高架桥下/立交桥下遮蔽空间,Q159__cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q159__cq_2423635_106.473754_29.474413.jpg,CQ_2423635,False,False,not_applicable_existing_300,Q159__Q159_cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q159__Q159_cq_2423635_106.473754_29.474413.jpg,,201610,cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_2423635_106.473754_29.474413.jpg,0.3105490505695343,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q159__Q159_cq_2423635_106.473754_29.474413.jpg,51300cd228c8b064f4320576e19f6f5a864f897b3ebcbf68463882d2bf71edaf,Q159__cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q159__cq_2423635_106.473754_29.474413.jpg,Q159__cq_2423635_106.473754_29.474413.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q159__cq_2423635_106.473754_29.474413.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q160,existing_300,CQ_717204,chongqing,106.559153,29.476584,202210,cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_717204_106.559153_29.476584.jpg,1,0.3121271133422852,edge,高架桥下/立交桥下遮蔽空间,Q160__cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q160__cq_717204_106.559153_29.476584.jpg,CQ_717204,False,False,not_applicable_existing_300,Q160__Q160_cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q160__Q160_cq_717204_106.559153_29.476584.jpg,,202210,cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_717204_106.559153_29.476584.jpg,0.3121271133422852,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q160__Q160_cq_717204_106.559153_29.476584.jpg,61560c0e866c36083c609e42e68ac67aea9bde6fdcd870c56165af65b75cccd0,Q160__cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q160__cq_717204_106.559153_29.476584.jpg,Q160__cq_717204_106.559153_29.476584.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q160__cq_717204_106.559153_29.476584.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q161,existing_300,CQ_659951,chongqing,106.499376,29.520677,201711,cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_659951_106.499376_29.520677.jpg,2,0.2014063000679016,center,重庆高密居住区街道,Q161__cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q161__cq_659951_106.499376_29.520677.jpg,CQ_659951,False,False,not_applicable_existing_300,Q161__Q161_cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q161__Q161_cq_659951_106.499376_29.520677.jpg,,201711,cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_659951_106.499376_29.520677.jpg,0.2014063000679016,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q161__Q161_cq_659951_106.499376_29.520677.jpg,6fc42d16a4fc7217a4de659be2d11d1f54d6f515a7426b47ca3ce464246c9f70,Q161__cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q161__cq_659951_106.499376_29.520677.jpg,Q161__cq_659951_106.499376_29.520677.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q161__cq_659951_106.499376_29.520677.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q162,existing_300,CQ_3175028,chongqing,106.498264,29.520379,202210,cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3175028_106.498264_29.520379.jpg,2,0.2290074080228806,center,重庆高密居住区街道,Q162__cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q162__cq_3175028_106.498264_29.520379.jpg,CQ_3175028,False,False,not_applicable_existing_300,Q162__Q162_cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q162__Q162_cq_3175028_106.498264_29.520379.jpg,,202210,cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3175028_106.498264_29.520379.jpg,0.2290074080228806,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q162__Q162_cq_3175028_106.498264_29.520379.jpg,21398cd0e840a064e8bbfe2f94793a518f5060325cdaa80ee9716f8220a1d2bc,Q162__cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q162__cq_3175028_106.498264_29.520379.jpg,Q162__cq_3175028_106.498264_29.520379.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q162__cq_3175028_106.498264_29.520379.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
Q163,existing_300,CQ_3304897,chongqing,106.520518,29.576565,201710,cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304897_106.520518_29.576565.jpg,2,0.2407955080270767,center,重庆高密居住区街道,Q163__cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q163__cq_3304897_106.520518_29.576565.jpg,CQ_3304897,False,False,not_applicable_existing_300,Q163__Q163_cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q163__Q163_cq_3304897_106.520518_29.576565.jpg,,201710,cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\01_Data\Street_Images\chongqing\cq_streetview\cq_3304897_106.520518_29.576565.jpg,0.2407955080270767,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_300\02_images_main\_final_flat_300_for_check\Q163__Q163_cq_3304897_106.520518_29.576565.jpg,900e74ff0ffa49e48c77a0a9f3970d4ac99e586d3be6613e6f0170201da3a0da,Q163__cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220\01_preliminary_flat_500\Q163__cq_3304897_106.520518_29.576565.jpg,Q163__cq_3304897_106.520518_29.576565.jpg,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08F_final500_freeze_run_20260728_145702\01_final_flat_500\Q163__cq_3304897_106.520518_29.576565.jpg,frozen_08F,D:\StreetView_Project\03_Output\clip_knn\questionnaire_sample_k25_500_added_200\08D_spatial_visual_proximity_check_run_20260728_143220
